"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm","N","I","R","S"
"34288","Warren",2020-05-21,19898,0,0.743793346064931,19898,0,148,19750
"34289","Warren",2020-05-24,19898,76,1.12574128053071,19898,76,148,19674
"34290","Warren",2020-05-28,19898,0,1.12574128053071,19898,0,224,19674
"34291","Warren",2020-05-31,19898,48,1.36697155493014,19898,48,224,19626
"34292","Warren",2020-06-04,19898,0,1.36697155493014,19898,0,272,19626
"34293","Warren",2020-06-07,19898,200,2.37209769826113,19898,200,272,19426
"34294","Warren",2020-06-11,19898,0,2.37209769826113,19898,0,472,19426
"34295","Warren",2020-06-14,19898,76,2.75404563272691,19898,76,472,19350
"34296","Warren",2020-06-18,19898,0,2.75404563272691,19898,0,548,19350
"34297","Warren",2020-06-21,19898,60,3.0555834757262,19898,60,548,19290
"34298","Warren",2020-06-25,19898,0,3.0555834757262,19898,0,608,19290
"34299","Warren",2020-06-28,19898,28,3.19630113579254,19898,28,608,19262
"34300","Warren",2020-07-02,19898,0,3.19630113579254,19898,0,636,19262
"34301","Warren",2020-07-05,19898,68,3.53804402452508,19898,68,636,19194
"34302","Warren",2020-07-09,19898,0,3.53804402452508,19898,0,704,19194
"34303","Warren",2020-07-12,19898,84,3.96019700472409,19898,84,704,19110
"34304","Warren",2020-07-16,19898,0,3.96019700472409,19898,0,788,19110
"34305","Warren",2020-07-19,19898,72,4.32204241632325,19898,72,788,19038
"34306","Warren",2020-07-23,19898,0,4.32204241632325,19898,0,860,19038
"34307","Warren",2020-07-26,19898,84,4.74419539652226,19898,84,860,18954
"34308","Warren",2020-07-30,19898,0,4.74419539652226,19898,0,944,18954
"34309","Warren",2020-08-02,19898,72,5.10604080812142,19898,72,944,18882
"34310","Warren",2020-08-06,19898,0,5.10604080812142,19898,0,1016,18882
"34311","Warren",2020-08-09,19898,36,5.286963513921,19898,36,1016,18846
"34312","Warren",2020-08-13,19898,0,5.286963513921,19898,0,1052,18846
"34313","Warren",2020-08-16,19898,52,5.54829631118705,19898,52,1052,18794
"34314","Warren",2020-08-20,19898,0,5.54829631118705,19898,0,1104,18794
"34315","Warren",2020-08-23,19898,40,5.74932153985325,19898,40,1104,18754
"34316","Warren",2020-08-27,19898,0,5.74932153985325,19898,0,1144,18754
"34317","Warren",2020-08-30,19898,32,5.91014172278621,19898,32,1144,18722
"34318","Warren",2020-09-03,19898,0,5.91014172278621,19898,0,1176,18722
"34319","Warren",2020-09-06,19898,32,6.07096190571917,19898,32,1176,18690
"34320","Warren",2020-09-10,19898,0,6.07096190571917,19898,0,1208,18690
"34321","Warren",2020-09-13,19898,20,6.17147452005227,19898,20,1208,18670
"34322","Warren",2020-09-17,19898,0,6.17147452005227,19898,0,1228,18670
"34323","Warren",2020-09-20,19898,76,6.55342245451804,19898,76,1228,18594
"34324","Warren",2020-09-24,19898,0,6.55342245451804,19898,0,1304,18594
"34325","Warren",2020-09-27,19898,96,7.03588300331692,19898,96,1304,18498
"34326","Warren",2020-10-01,19898,0,7.03588300331692,19898,0,1400,18498
"34327","Warren",2020-10-04,19898,68,7.37762589204945,19898,68,1400,18430
"34328","Warren",2020-10-08,19898,0,7.37762589204945,19898,0,1468,18430
"34329","Warren",2020-10-11,19898,64,7.69926625791537,19898,64,1468,18366
"34330","Warren",2020-10-15,19898,0,7.69926625791537,19898,0,1532,18366
"34331","Warren",2020-10-18,19898,96,8.18172680671424,19898,96,1532,18270
"34332","Warren",2020-10-22,19898,0,8.18172680671424,19898,0,1628,18270
"34333","Warren",2020-10-25,19898,260,9.48839079304453,19898,260,1628,18010
"34334","Warren",2020-10-29,19898,0,9.48839079304453,19898,0,1888,18010
"34335","Warren",2020-11-01,19898,116,10.0713639561765,19898,116,1888,17894
"34336","Warren",2020-11-05,19898,0,10.0713639561765,19898,0,2004,17894
"34337","Warren",2020-11-08,19898,140,10.7749522565082,19898,140,2004,17754
"34338","Warren",2020-11-12,19898,0,10.7749522565082,19898,0,2144,17754
"34339","Warren",2020-11-15,19898,116,11.3579254196402,19898,116,2144,17638
"34340","Warren",2020-11-19,19898,0,11.3579254196402,19898,0,2260,17638
"34341","Warren",2020-11-22,19898,220,12.4635641773042,19898,220,2260,17418
"34342","Warren",2020-11-26,19898,0,12.4635641773042,19898,0,2480,17418
"34343","Warren",2020-11-29,19898,400,14.4738164639662,19898,400,2480,17018
"34344","Warren",2020-12-03,19898,0,14.4738164639662,19898,0,2880,17018
"34345","Warren",2020-12-06,19898,704,18.0118604884913,19898,704,2880,16314
"34346","Warren",2020-12-10,19898,0,18.0118604884913,19898,0,3584,16314
"34347","Warren",2020-12-13,19898,372,19.8813951150869,19898,372,3584,15942
"34348","Warren",2020-12-16,19898,0,19.8813951150869,19898,0,3956,15942
"34349","Warren",2020-12-17,19898,0,19.8813951150869,19898,0,3956,15942
"34350","Warren",2020-12-18,19898,0,19.8813951150869,19898,0,3956,15942
"34351","Warren",2020-12-19,19898,0,19.8813951150869,19898,0,3956,15942
"34352","Warren",2020-12-20,19898,212,20.9468288270178,19898,212,3956,15730
"34353","Warren",2020-12-21,19898,0,20.9468288270178,19898,0,4168,15730
"34354","Warren",2020-12-22,19898,0,20.9468288270178,19898,0,4168,15730
"34355","Warren",2020-12-23,19898,0,20.9468288270178,19898,0,4168,15730
"34356","Warren",2020-12-24,19898,0,20.9468288270178,19898,0,4168,15730
"34357","Warren",2020-12-25,19898,0,20.9468288270178,19898,0,4168,15730
"34358","Warren",2020-12-26,19898,0,20.9468288270178,19898,0,4168,15730
"34359","Warren",2020-12-27,19898,192,21.9117499246155,19898,192,4168,15538
"34360","Warren",2020-12-28,19898,0,21.9117499246155,19898,0,4360,15538
"34361","Warren",2020-12-29,19898,0,21.9117499246155,19898,0,4360,15538
"34362","Warren",2020-12-30,19898,0,21.9252656514856,19898,0,4362.6893593326,15535.3106406674
"34363","Warren",2020-12-31,19898,0,21.9387813783556,19898,0,4365.37871866519,15532.6212813348
"34364","Warren",2021-01-01,19898,0,21.9511937805827,19898,0,4367.84853846034,15530.1514615397
"34365","Warren",2021-01-02,19898,0,21.9628180937801,19898,0,4370.16154430036,15527.8384556996
"34366","Warren",2021-01-03,19898,244,23.1987809584218,19898,244,4372.09343510677,15281.9065648932
"34367","Warren",2021-01-04,19898,0,23.2083610179746,19898,0,4617.99967535659,15280.0003246434
"34368","Warren",2021-01-05,19898,0,23.2170102215386,19898,0,4619.72069388174,15278.2793061183
"34369","Warren",2021-01-06,19898,0,23.2247285691137,19898,0,4621.25649068224,15276.7435093178
"34370","Warren",2021-01-07,19898,0,23.2315160606999,19898,0,4622.60706575807,15275.3929342419
"34371","Warren",2021-01-08,19898,0,23.2420749064963,19898,0,4624.70806489464,15273.2919351054
"34372","Warren",2021-01-09,19898,0,23.2564051065029,19898,0,4627.55948809195,15270.4405119081
"34373","Warren",2021-01-10,19898,420,25.3815229548518,19898,420,4630.41543755641,14847.5845624436
"34374","Warren",2021-01-11,19898,0,25.4027951949395,19898,0,5054.64818788905,14843.3518121109
"34375","Warren",2021-01-12,19898,0,25.4277352212519,19898,0,5059.61075432471,14838.3892456753
"34376","Warren",2021-01-13,19898,0,25.4563430337892,19898,0,5065.30313686337,14832.6968631366
"34377","Warren",2021-01-14,19898,0,25.4886186325424,19898,0,5071.72533550329,14826.2746644967
"34378","Warren",2021-01-15,19898,0,25.5277467967919,19898,0,5079.51105762566,14818.4889423743
"34379","Warren",2021-01-16,19898,0,25.573727526507,19898,0,5088.66030322436,14809.3396967756
"34380","Warren",2021-01-17,19898,324,27.2466357372597,19898,324,5097.53557899994,14476.4644210001
"34381","Warren",2021-01-18,19898,0,27.3050214622359,19898,0,5433.1531705557,14464.8468294443
"34382","Warren",2021-01-19,19898,0,27.3701104834016,19898,0,5446.10458398726,14451.8954160127
"34383","Warren",2021-01-20,19898,0,27.441902800787,19898,0,5460.3898193006,14437.6101806994
"34384","Warren",2021-01-21,19898,0,27.5203984143619,19898,0,5476.00887648973,14421.9911235103
"34385","Warren",2021-01-22,19898,0,27.6060788095203,19898,0,5493.05756151835,14404.9424384816
"34386","Warren",2021-01-23,19898,0,27.6989439862316,19898,0,5511.53587438037,14386.4641256196
"34387","Warren",2021-01-24,19898,264,29.1090328172856,19898,264,5528.11534998349,14105.8846500165
"34388","Warren",2021-01-25,19898,0,29.2143218546672,19898,0,5813.06576264168,14084.9342373583
"34389","Warren",2021-01-26,19898,0,29.3266653105554,19898,0,5835.41986349431,14062.5801365057
"34390","Warren",2021-01-27,19898,0,29.4460631849798,19898,0,5859.17765254729,14038.8223474527
"34391","Warren",2021-01-28,19898,0,29.5725154779109,19898,0,5884.33912979471,14013.6608702053
"34392","Warren",2021-01-29,19898,0,29.7052769835558,19898,0,5910.75601418794,13987.2439858121
"34393","Warren",2021-01-30,19898,0,29.8443477019447,19898,0,5938.42830573295,13959.5716942671
"34394","Warren",2021-01-31,19898,264,31.2834915911095,19898,264,5960.78915679897,13673.210843201
"34395","Warren",2021-02-01,19898,0,31.4323775756406,19898,0,6254.41449000096,13643.585509999
"34396","Warren",2021-02-02,19898,0,31.5874561809668,19898,0,6285.27203088878,13612.7279691112
"34397","Warren",2021-02-03,19898,0,31.7487274070879,19898,0,6317.36177946234,13580.6382205377
"34398","Warren",2021-02-04,19898,0,31.9161912540331,19898,0,6350.68373572751,13547.3162642725
"34399","Warren",2021-02-05,19898,0,32.0973311946859,19898,0,6386.7269611186,13511.2730388814
"34400","Warren",2021-02-06,19898,0,32.2921472290458,19898,0,6425.49145563553,13472.5085443645
"34401","Warren",2021-02-07,19898,220,33.5596793900166,19898,220,6457.7050050255,13220.2949949745
"34402","Warren",2021-02-08,19898,0,33.7783618744316,19898,0,6721.21844577439,13176.7815542256
"34403","Warren",2021-02-09,19898,0,34.0105058796956,19898,0,6767.41045994183,13130.5895400582
"34404","Warren",2021-02-10,19898,0,34.2561114058087,19898,0,6816.28104752781,13081.7189524722
"34405","Warren",2021-02-11,19898,0,34.5151784527708,19898,0,6867.83020853234,13030.1697914677
"34406","Warren",2021-02-12,19898,0,34.774054838737,19898,0,6919.34143181189,12978.6585681881
"34407","Warren",2021-02-13,19898,0,35.0327405637072,19898,0,6970.81471736646,12927.1852826335
"34408","Warren",2021-02-14,19898,100,35.7600717700363,19898,100,7015.53908080182,12782.4609191982
"34409","Warren",2021-02-15,19898,0,36.0165046731777,19898,0,7166.56409986891,12731.4359001311
"34410","Warren",2021-02-16,19898,0,36.272748296696,19898,0,7217.55145607657,12680.4485439234
"34411","Warren",2021-02-17,19898,0,36.5288026406195,19898,0,7268.50114943047,12629.4988505695
"34412","Warren",2021-02-18,19898,0,36.7846677049483,19898,0,7319.41317993061,12578.5868200694
"34413","Warren",2021-02-19,19898,0,37.0423153876517,19898,0,7370.67991583494,12527.3200841651
"34414","Warren",2021-02-20,19898,0,37.3017456887341,19898,0,7422.30135714431,12475.6986428557
"34415","Warren",2021-02-21,19898,92,37.9821826490686,19898,92,7465.69470351168,12340.3052964883
"34416","Warren",2021-02-22,19898,0,38.2434123432701,19898,0,7609.67418806388,12288.3258119361
"34417","Warren",2021-02-23,19898,0,38.506412686758,19898,0,7662.0059964111,12235.9940035889
"34418","Warren",2021-02-24,19898,0,38.7711836795,19898,0,7714.69012854691,12183.3098714531
"34419","Warren",2021-02-25,19898,0,39.0377253215003,19898,0,7767.72658447213,12130.2734155279
"34420","Warren",2021-02-26,19898,0,39.274620514294,19898,0,7814.86398993422,12083.1360100658
"34421","Warren",2021-02-27,19898,0,39.4818692578852,19898,0,7856.10234493399,12041.897655066
"34422","Warren",2021-02-28,19898,128,40.2269651335563,19898,128,7876.36152227503,11893.638477725
"34423","Warren",2021-03-01,19898,0,40.3735294762961,19898,0,8033.5248951934,11864.4751048066
"34424","Warren",2021-03-02,19898,0,40.4907261901908,19898,0,8056.84469732416,11841.1553026758
"34425","Warren",2021-03-03,19898,0,40.5785552752722,19898,0,8074.32092867365,11823.6790713263
"34426","Warren",2021-03-04,19898,0,40.6370167315363,19898,0,8085.95358924108,11812.0464107589
"34427","Warren",2021-03-05,19898,0,40.7376102417603,19898,0,8105.96968590546,11792.0303140945
"34428","Warren",2021-03-06,19898,0,40.8803358059483,19898,0,8134.3692186676,11763.6307813324
"34429","Warren",2021-03-07,19898,104,41.5198158750364,19898,104,8157.61296281474,11636.3870371853
"34430","Warren",2021-03-08,19898,0,41.7450545512818,19898,0,8306.43095461405,11591.5690453859
"34431","Warren",2021-03-09,19898,0,42.0121002752894,19898,0,8359.56771277709,11538.4322872229
"34432","Warren",2021-03-10,19898,0,42.3209530470316,19898,0,8421.02323729834,11476.9767627017
"34433","Warren",2021-03-11,19898,0,42.6716128664488,19898,0,8490.79752816598,11407.202471834
"34434","Warren",2021-03-12,19898,0,43.0229013594596,19898,0,8560.69691250526,11337.3030874947
"34435","Warren",2021-03-13,19898,0,43.3748185257868,19898,0,8630.72139026105,11267.2786097389
"34436","Warren",2021-03-14,19898,120,44.2321271308774,19898,120,8681.30865650197,11096.691343498
"34437","Warren",2021-03-15,19898,0,44.5821336861546,19898,0,8870.95296087105,11027.047039129
"34438","Warren",2021-03-16,19898,0,44.9327632755837,19898,0,8940.72123657565,10957.2787634244
"34439","Warren",2021-03-17,19898,0,45.2840158991607,19898,0,9010.61348361499,10887.386516385
"34440","Warren",2021-03-18,19898,0,45.63589155716,19898,0,9080.6297020437,10817.3702979563
"34441","Warren",2021-03-19,19898,0,45.977167276967,19898,0,9148.53674477089,10749.4632552291
"34442","Warren",2021-03-20,19898,0,46.3078430585815,19898,0,9214.33461179655,10683.6653882034
"34443","Warren",2021-03-21,19898,52,46.8372527545528,19898,52,9267.67655310091,10578.3234468991
"34444","Warren",2021-03-22,19898,0,47.1455148457049,19898,0,9381.01454399835,10516.9854560016
"34445","Warren",2021-03-23,19898,0,47.4432185732656,19898,0,9440.2516317084,10457.7483682916
"34446","Warren",2021-03-24,19898,0,47.7303639372897,19898,0,9497.38781624191,10400.6121837581
"34447","Warren",2021-03-25,19898,0,48.0069509378045,19898,0,9552.42309760435,10345.5769023957
"34448","Warren",2021-03-26,19898,0,48.2885058624401,19898,0,9608.44689650834,10289.5531034917
"34449","Warren",2021-03-27,19898,0,48.5750287112006,19898,0,9665.45921295469,10232.5407870453
"34450","Warren",2021-03-28,19898,48,49.0523749334848,19898,48,9712.44156426481,10137.5584357352
"34451","Warren",2021-03-29,19898,0,49.347756088686,19898,0,9819.21650652674,10078.7834934733
"34452","Warren",2021-03-30,19898,0,49.6480871110371,19898,0,9878.97637335416,10019.0236266458
"34453","Warren",2021-03-31,19898,0,49.953368000542,19898,0,9939.72116474786,9958.27883525214
"34454","Warren",2021-04-01,19898,0,50.2635987572282,19898,0,10001.4508807133,9896.54911928674
"34455","Warren",2021-04-02,19898,0,50.5565475762628,19898,0,10059.7418367248,9838.25816327522
"34456","Warren",2021-04-03,19898,0,50.8322144576797,19898,0,10114.5940327891,9783.4059672109
"34457","Warren",2021-04-04,19898,112,51.5069128888591,19898,112,10136.8455266252,9649.15447337481
"34458","Warren",2021-04-05,19898,0,51.7459636426539,19898,0,10296.4118456153,9601.58815438473
"34459","Warren",2021-04-06,19898,0,51.9678795614793,19898,0,10340.5686751432,9557.43132485685
"34460","Warren",2021-04-07,19898,0,52.1726606453726,19898,0,10381.3160152162,9516.68398478376
"34461","Warren",2021-04-08,19898,0,52.3603068942673,19898,0,10418.6538658213,9479.3461341787
"34462","Warren",2021-04-09,19898,0,52.5508413523004,19898,0,10456.5664122807,9441.43358771926
"34463","Warren",2021-04-10,19898,0,52.7442640194325,19898,0,10495.0536545867,9402.94634541331
"34464","Warren",2021-04-11,19898,92,53.2724365474802,19898,92,10508.1494242176,9297.85057578239
"34465","Warren",2021-04-12,19898,0,53.4702308868727,19898,0,10639.5065418699,9258.49345813006
"34466","Warren",2021-04-13,19898,0,53.6708930678005,19898,0,10679.4343026309,9218.56569736906
"34467","Warren",2021-04-14,19898,0,53.8744230902634,19898,0,10719.9327065006,9178.06729349939
"34468","Warren",2021-04-15,19898,0,54.0808209542592,19898,0,10761.0017534785,9136.9982465215
"34469","Warren",2021-04-16,19898,0,54.3028971176298,19898,0,10805.190468466,9092.80953153402
"34470","Warren",2021-04-17,19898,0,54.5406515803791,19898,0,10852.4988514638,9045.50114853616
"34471","Warren",2021-04-18,19898,80,55.0732624537199,19898,80,10878.4777630412,8939.52223695882
"34472","Warren",2021-04-19,19898,0,55.3407115664194,19898,0,11011.6947874861,8886.30521251387
"34473","Warren",2021-04-20,19898,0,55.6237421540457,19898,0,11068.012213812,8829.98778618799
"34474","Warren",2021-04-21,19898,0,55.9223542166027,19898,0,11127.4300420196,8770.5699579804
"34475","Warren",2021-04-22,19898,0,56.2365477541947,19898,0,11189.9482721297,8708.05172787034
"34476","Warren",2021-04-23,19898,0,56.5281912930616,19898,0,11247.9795034934,8650.02049650661
"34477","Warren",2021-04-24,19898,0,56.7972848333327,19898,0,11301.5237361365,8596.47626386346
"34478","Warren",2021-04-25,19898,40,57.1772948084948,19898,40,11337.1381209943,8520.86187900571
"34479","Warren",2021-04-26,19898,0,57.4005923951983,19898,0,11421.5698747965,8476.43012520345
"34480","Warren",2021-04-27,19898,0,57.6014100469998,19898,0,11461.528571152,8436.47142884798
"34481","Warren",2021-04-28,19898,0,57.7797477638689,19898,0,11497.0142100546,8400.98578994537
"34482","Warren",2021-04-29,19898,0,57.935605545836,19898,0,11528.0267915105,8369.97320848955
"34483","Warren",2021-04-30,19898,0,58.0825285649495,19898,0,11557.2615338536,8340.73846614635
"34484","Warren",2021-05-01,19898,0,58.2205168212397,19898,0,11584.7184370903,8313.28156290973
"34485","Warren",2021-05-02,19898,60,58.5442894810444,19898,60,11589.1427209382,8248.85727906179
"34486","Warren",2021-05-03,19898,0,58.6638466467708,19898,0,11672.9322057745,8225.06779422555
"34487","Warren",2021-05-04,19898,0,58.7745108203947,19898,0,11694.9521630421,8203.04783695786
"34488","Warren",2021-05-05,19898,0,58.8762820019426,19898,0,11715.2025927465,8182.79740725346
