"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_up","N","I","R","S"
"154","Alamance",2021-02-22,163324,0,49.1932524426302,163324,0,80344.3876194014,82979.6123805986
"155","Alamance",2021-02-23,163324,0,49.5085495933209,163324,0,80859.3435377954,82464.6564622046
"156","Alamance",2021-02-24,163324,0,49.8350667104059,163324,0,81392.6243541034,81931.3756458966
"157","Alamance",2021-02-25,163324,0,50.1728037939356,163324,0,81944.2300684074,81379.7699315926
"158","Alamance",2021-02-26,163324,0,50.4900922287474,163324,0,82462.4382316794,80861.5617683206
"159","Alamance",2021-02-27,163324,0,50.7869320148413,163324,0,82947.2488439194,80376.7511560806
"160","Alamance",2021-02-28,163324,1136,51.758873102003,163324,1136,83398.6619051154,78789.3380948846
"161","Alamance",2021-03-01,163324,0,52.014815590704,163324,0,84952.6774153614,78371.3225846386
"162","Alamance",2021-03-02,163324,0,52.2503094306797,163324,0,85337.2953745634,77986.7046254366
"163","Alamance",2021-03-03,163324,0,52.4653546219376,163324,0,85688.5157827334,77635.4842172666
"164","Alamance",2021-03-04,163324,0,52.6599511644703,163324,0,86006.3386398594,77317.6613601406
"165","Alamance",2021-03-05,163324,0,52.8803191921563,163324,0,86366.2525173974,76957.7474826026
"166","Alamance",2021-03-06,163324,0,53.1264587049958,163324,0,86768.2574153474,76555.7425846526
"167","Alamance",2021-03-07,163324,1016,54.0204460665361,163324,1016,87212.3533337094,75095.6466662906
"168","Alamance",2021-03-08,163324,0,54.3181285496825,163324,0,88714.5402724834,74609.4597275166
"169","Alamance",2021-03-09,163324,0,54.6415825179823,163324,0,89242.8182316694,74081.1817683306
"170","Alamance",2021-03-10,163324,0,54.9908079714356,163324,0,89813.1872112674,73510.8127887326
"171","Alamance",2021-03-11,163324,0,55.3658049100422,163324,0,90425.6472112774,72898.3527887226
"172","Alamance",2021-03-12,163324,0,55.7408347612191,163324,0,91038.1609654134,72285.8390345866
"173","Alamance",2021-03-13,163324,0,56.1158975249586,163324,0,91650.7284736634,71673.2715263366
"174","Alamance",2021-03-14,163324,784,56.9710206313496,163324,784,92263.3497359454,70276.6502640546
"175","Alamance",2021-03-15,163324,0,57.3461492201718,163324,0,93660.0247523534,69663.9752476466
"176","Alamance",2021-03-16,163324,0,57.7213107215568,163324,0,94272.7535228754,69051.2464771246
"177","Alamance",2021-03-17,163324,0,58.0965051355045,163324,0,94885.5360475114,68438.4639524886
"178","Alamance",2021-03-18,163324,0,58.4717324620224,163324,0,95498.3723262734,67825.6276737266
"179","Alamance",2021-03-19,163324,0,58.861308725197,163324,0,96134.6438623407,67189.3561376593
"180","Alamance",2021-03-20,163324,0,59.2652339250365,163324,0,96794.3506557267,66529.6493442733
"181","Alamance",2021-03-21,163324,824,60.1880266870875,163324,824,97477.4927064187,65022.5072935813
"182","Alamance",2021-03-22,163324,0,60.620649760299,163324,0,99008.0700145107,64315.9299854893
"183","Alamance",2021-03-23,163324,0,61.0676217701634,163324,0,99738.0825799017,63585.9174200983
"184","Alamance",2021-03-24,163324,0,61.5289427166924,163324,0,100491.530402611,62832.4695973893
"185","Alamance",2021-03-25,163324,0,62.0046125998786,163324,0,101268.413482626,62055.5865173743
"186","Alamance",2021-03-26,163324,0,62.4885223198432,163324,0,102058.754193661,61265.2458063393
"187","Alamance",2021-03-27,163324,0,62.9806718765862,163324,0,102862.552535716,60461.4474642843
"188","Alamance",2021-03-28,163324,1112,64.1619165026014,163324,1112,103679.808508709,58532.1914912913
"189","Alamance",2021-03-29,163324,0,64.6705457328468,163324,0,105622.522112715,57701.4778872853
"190","Alamance",2021-03-30,163324,0,65.1874147998706,163324,0,106466.693347741,56857.3066522593
"191","Alamance",2021-03-31,163324,0,65.71252370363,163324,0,107324.322213717,55999.6777862833
"192","Alamance",2021-04-01,163324,0,66.2458724441678,163324,0,108195.408710713,55128.5912892873
"193","Alamance",2021-04-02,163324,0,66.7813901883708,163324,0,109070.037711255,54253.9622887453
"194","Alamance",2021-04-03,163324,0,67.319076936289,163324,0,109948.209215425,53375.7907845753
"195","Alamance",2021-04-04,163324,1008,68.476110812344,163324,1008,110829.923223153,51486.0767768473
"196","Alamance",2021-04-05,163324,0,69.0181355675998,163324,0,112723.179734427,50600.8202655733
"197","Alamance",2021-04-06,163324,0,69.5623293265752,163324,0,113611.978749336,49712.0212506643
"198","Alamance",2021-04-07,163324,0,70.1086920892231,163324,0,114504.320267803,48819.6797321973
"199","Alamance",2021-04-08,163324,0,70.657223855536,163324,0,115400.204289816,47923.7957101843
"200","Alamance",2021-04-09,163324,0,71.1902746331168,163324,0,116270.804141792,47053.1958582083
"201","Alamance",2021-04-10,163324,0,71.7078444219225,163324,0,117116.119823661,46207.8801763393
"202","Alamance",2021-04-11,163324,764,72.677715054377,163324,764,117936.151335411,44623.8486645893
"203","Alamance",2021-04-12,163324,0,73.1643228656754,163324,0,119494.898677136,43829.1013228643
"204","Alamance",2021-04-13,163324,0,73.6354496881914,163324,0,120264.361848742,43059.6381512583
"205","Alamance",2021-04-14,163324,0,74.0910955219825,163324,0,121008.540850323,42315.4591496773
"206","Alamance",2021-04-15,163324,0,74.5312603670175,163324,0,121727.435681828,41596.5643181723
"207","Alamance",2021-04-16,163324,0,74.9846641219409,163324,0,122467.952830519,40856.0471694813
"208","Alamance",2021-04-17,163324,0,75.451306786826,163324,0,123230.092296516,40093.9077034843
"209","Alamance",2021-04-18,163324,936,76.5042823343163,163324,936,124013.854079699,38374.1459203013
"210","Alamance",2021-04-19,163324,0,76.9974028189823,163324,0,125755.238180075,37568.7618199253
"211","Alamance",2021-04-20,163324,0,77.5037622135955,163324,0,126582.244597733,36741.7554022673
"212","Alamance",2021-04-21,163324,0,78.0233605180761,163324,0,127430.873332543,35893.1266674573
"213","Alamance",2021-04-22,163324,0,78.5561977324788,163324,0,128301.124384594,35022.8756154063
"214","Alamance",2021-04-23,163324,0,79.0505119233895,163324,0,129108.458093757,34215.5419062433
"215","Alamance",2021-04-24,163324,0,79.5063030908009,163324,0,129852.87446002,33471.1255399803
"216","Alamance",2021-04-25,163324,924,80.4893178488169,163324,924,130534.373483402,31865.6265165983
"217","Alamance",2021-04-26,163324,0,80.8680629691911,163324,0,132076.955163802,31247.0448361983
"218","Alamance",2021-04-27,163324,0,81.2082850660777,163324,0,132632.619501321,30691.3804986793
"219","Alamance",2021-04-28,163324,0,81.5099841394649,163324,0,133125.36649594,30198.6335040603
"220","Alamance",2021-04-29,163324,0,81.7731601893645,163324,0,133555.196147678,29768.8038523223
"221","Alamance",2021-04-30,163324,0,82.0260268871597,163324,0,133968.188153185,29355.8118468153
"222","Alamance",2021-05-01,163324,0,82.2685842328933,163324,0,134364.342512531,28959.6574874693
"223","Alamance",2021-05-02,163324,728,82.9465719830844,163324,728,134743.659225653,27852.3407743473
"224","Alamance",2021-05-03,163324,0,83.1685106246061,163324,0,135834.138292532,27489.8617074683
"225","Alamance",2021-05-04,163324,0,83.3801399140737,163324,0,136179.779713262,27144.2202867383
"226","Alamance",2021-05-05,163324,0,83.5814598514411,163324,0,136508.583487768,26815.4165122323
"227","Alamance",2021-05-06,163324,0,83.772470436747,163324,0,136820.549616113,26503.4503838873
"228","Alamance",2021-05-07,163324,0,83.9594800009054,163324,0,137125.981116679,26198.0188833213
"229","Alamance",2021-05-08,163324,0,84.1424885439707,163324,0,137424.877989555,25899.1220104453
"230","Alamance",2021-05-09,163324,564,84.6668219212937,163324,564,137717.240234734,25042.7597652663
"231","Alamance",2021-05-10,163324,0,84.8418284221184,163324,0,138567.067852141,24756.9321478593
"232","Alamance",2021-05-11,163324,0,85.0128339018385,163324,0,138846.360841839,24477.6391581613
"233","Alamance",2021-05-12,163324,0,85.1798383604655,163324,0,139119.119203847,24204.8807961533
"234","Alamance",2021-05-13,163324,0,85.342841797945,163324,0,139385.342938076,23938.6570619243
"235","Alamance",2021-05-14,163324,0,85.5008700759752,163324,0,139643.441042886,23680.5589571143
"236","Alamance",2021-05-15,163324,0,85.653923194556,163324,0,139893.413518277,23430.5864817233
"237","Alamance",2021-05-16,163324,340,86.0101763147129,163324,340,140135.260364242,22848.7396357583
"238","Alamance",2021-05-17,163324,0,86.1532791143982,163324,0,140708.9815808,22615.0184192003
"239","Alamance",2021-05-18,163324,0,86.2914067546342,163324,0,140934.577167939,22389.4228320613
"240","Alamance",2021-05-19,163324,0,86.4245592354165,163324,0,141152.047125652,22171.9528743484
"241","Alamance",2021-05-20,163324,0,86.5527365567496,163324,0,141361.391453946,21962.6085460543
"242","Alamance",2021-05-21,163324,0,86.6831684992724,163324,0,141574.418119752,21749.5818802483
"243","Alamance",2021-05-22,163324,0,86.8158550629777,163324,0,141791.127123058,21532.8728769423
"244","Alamance",2021-05-23,163324,256,87.1075398985806,163324,256,142011.518463958,21056.4815360423
"245","Alamance",2021-05-24,163324,0,87.2447357047156,163324,0,142491.59214237,20832.4078576303
"246","Alamance",2021-05-25,163324,0,87.3841861320404,163324,0,142719.348158294,20604.6518417063
"247","Alamance",2021-05-26,163324,0,87.5258911805477,163324,0,142950.786511718,20373.2134882823
"248","Alamance",2021-05-27,163324,0,87.6698508502447,163324,0,143185.907202654,20138.0927973463
"249","Alamance",2021-05-28,163324,0,87.8184488243318,163324,0,143428.603357852,19895.3966421483
"250","Alamance",2021-05-29,163324,0,87.9716851028549,163324,0,143678.874977387,19645.1250226133
"251","Alamance",2021-05-30,163324,192,88.2471174237612,163324,192,143936.722061184,19195.2779388163
"252","Alamance",2021-05-31,163324,0,88.4096303110717,163324,0,144394.144609255,18929.8553907453
"253","Alamance",2021-06-01,163324,0,88.5767815027722,163324,0,144667.142621588,18656.8573784123
"254","Alamance",2021-06-02,163324,0,88.748570998913,163324,0,144947.716098265,18376.2839017353
"255","Alamance",2021-06-03,163324,0,88.9249987994439,163324,0,145235.865039204,18088.1349607963
"256","Alamance",2021-06-04,163324,0,89.0936215247739,163324,0,145511.266419122,17812.7335808783
"257","Alamance",2021-06-05,163324,0,89.2544391749104,163324,0,145773.920238031,17550.0797619693
"258","Alamance",2021-06-06,163324,132,89.4882726947281,163324,132,146023.826495938,17168.1735040623
"259","Alamance",2021-06-07,163324,0,89.6334801944746,163324,0,146392.985192824,16931.0148071763
"260","Alamance",2021-06-08,163324,0,89.7708826190319,163324,0,146617.396328708,16706.6036712923
"261","Alamance",2021-06-09,163324,0,89.9004799683884,163324,0,146829.059903571,16494.9400964293
"262","Alamance",2021-06-10,163324,0,90.0222722425514,163324,0,147027.975917425,16296.0240825753
"263","Alamance",2021-06-11,163324,0,90.1399944515464,163324,0,147220.244538044,16103.7554619563
"264","Alamance",2021-06-12,163324,0,90.2536465953808,163324,0,147405.86576544,15918.1342345603
"265","Alamance",2021-06-13,163324,196,90.4832355315818,163324,196,147584.839599601,15543.1604003993
"266","Alamance",2021-06-14,163324,0,90.5887475450299,163324,0,147953.166040445,15370.8339595553
"267","Alamance",2021-06-15,163324,0,90.6901894933174,163324,0,148118.845088066,15205.1549119343
"268","Alamance",2021-06-16,163324,0,90.7875613764368,163324,0,148277.876742452,15046.1232575483
"269","Alamance",2021-06-17,163324,0,90.8808631943454,163324,0,148430.261003533,14893.7389964673
"270","Alamance",2021-06-18,163324,0,90.973324566622,163324,0,148581.27261519,14742.7273848103
"271","Alamance",2021-06-19,163324,0,91.0649454932696,163324,0,148730.911577428,14593.0884225723
"272","Alamance",2021-06-20,163324,252,91.3100205053469,163324,252,148879.177890153,14192.8221098473
"273","Alamance",2021-06-21,163324,0,91.3999605406791,163324,0,149278.071553459,14045.9284465413
"274","Alamance",2021-06-22,163324,0,91.4890601303291,163324,0,149423.592567259,13900.4074327413
"275","Alamance",2021-06-23,163324,0,91.5773192743502,163324,0,149567.74093164,13756.2590683603
"276","Alamance",2021-06-24,163324,0,91.664737972735,163324,0,149710.51664659,13613.4833534103
"277","Alamance",2021-06-25,163324,0,91.7500235545264,163324,0,149849.808470195,13474.1915298053
"278","Alamance",2021-06-26,163324,0,91.8331760196699,163324,0,149985.616402366,13338.3835976343
"279","Alamance",2021-06-27,163324,140,91.9999145521734,163324,140,150117.940443192,13066.0595568083
"280","Alamance",2021-06-28,163324,0,92.0788007841259,163324,0,150386.780592666,12937.2194073343
"281","Alamance",2021-06-29,163324,0,92.1555538994776,163324,0,150512.136850783,12811.8631492173
"282","Alamance",2021-06-30,163324,0,92.2301738981813,163324,0,150634.009217466,12689.9907825343
"283","Alamance",2021-07-01,163324,0,92.3026607802918,163324,0,150752.397692804,12571.6023071963
"284","Alamance",2021-07-02,163324,0,92.374920799281,163324,0,150870.415646218,12453.5843537823
"285","Alamance",2021-07-03,163324,0,92.4469539550989,163324,0,150988.063077626,12335.9369223743
"286","Alamance",2021-07-04,163324,196,92.6387671053346,163324,196,151105.339987117,12022.6600128833
"287","Alamance",2021-07-05,163324,0,92.7103465348643,163324,0,151418.246374602,11905.7536253983
"288","Alamance",2021-07-06,163324,0,92.7816991012225,163324,0,151534.782240081,11789.2177599193
"289","Alamance",2021-07-07,163324,0,92.8528248044639,163324,0,151650.947583643,11673.0524163573
"290","Alamance",2021-07-08,163324,0,92.923723644534,163324,0,151766.742405199,11557.2575948013
"291","Alamance",2021-07-09,163324,0,92.9932733736338,163324,0,151880.333804754,11443.6661952463
"292","Alamance",2021-07-10,163324,0,93.0614739917708,163324,0,151991.72178232,11332.2782176803
"293","Alamance",2021-07-11,163324,232,93.2703744323576,163324,232,152100.906337904,10991.0936620963
"294","Alamance",2021-07-12,163324,0,93.3358768285205,163324,0,152439.887471413,10884.1125285871
"295","Alamance",2021-07-13,163324,0,93.40003011372,163324,0,152544.665182932,10779.3348170679
"296","Alamance",2021-07-14,163324,0,93.4628342879564,163324,0,152647.239472462,10676.760527538
"297","Alamance",2021-07-15,163324,0,93.5242893512294,163324,0,152747.610340002,10576.3896599981
"298","Alamance",2021-07-16,163324,0,93.5844351298499,163324,0,152845.842831476,10478.157168524
"299","Alamance",2021-07-17,163324,0,93.6432716238337,163324,0,152941.93694691,10382.0630530899
"300","Alamance",2021-07-18,163324,384,93.9359143091617,163324,384,153035.892686295,9904.10731370471
"301","Alamance",2021-07-19,163324,0,93.9921322338667,163324,0,153511.710049641,9812.2899503595
"302","Alamance",2021-07-20,163324,0,94.0470408739351,163324,0,153601.389036946,9722.61096305429
"303","Alamance",2021-07-21,163324,0,94.100640229366,163324,0,153688.92964821,9635.07035179029
"304","Alamance",2021-07-22,163324,0,94.1529303001552,163324,0,153774.331883425,9549.66811657452
"305","Alamance",2021-07-23,163324,0,94.2057093231807,163324,0,153860.532694992,9463.46730500835
"306","Alamance",2021-07-24,163324,0,94.2589772984368,163324,0,153947.532082899,9376.46791710111
"307","Alamance",2021-07-25,163324,572,94.6629583203619,163324,572,154035.330047148,8716.66995285219
"308","Alamance",2021-07-26,163324,0,94.7172042000844,163324,0,154695.926587746,8628.0734122541
"309","Alamance",2021-07-27,163324,0,94.771939032038,163324,0,154785.321704686,8538.67829531431
"310","Alamance",2021-07-28,163324,0,94.8271628162278,163324,0,154875.515397976,8448.48460202411
"311","Alamance",2021-07-29,163324,0,94.8828755526486,163324,0,154966.507667608,8357.4923323922
"312","Alamance",2021-07-30,163324,0,94.9421003097469,163324,0,155063.235909891,8260.76409010901
"313","Alamance",2021-07-31,163324,0,95.0048370875173,163324,0,155165.700124817,8158.29987518318
"314","Alamance",2021-08-01,163324,1092,95.7396955208066,163324,1092,155273.900312402,6958.09968759789
"315","Alamance",2021-08-02,163324,0,95.809456339942,163324,0,156479.836472647,6844.16352735311
"316","Alamance",2021-08-03,163324,0,95.8827291797604,163324,0,156599.508605552,6724.49139444809
"317","Alamance",2021-08-04,163324,0,95.9595140402613,163324,0,156724.916711116,6599.08328888362
"318","Alamance",2021-08-05,163324,0,96.0398109214452,163324,0,156856.060789341,6467.93921065889
"319","Alamance",2021-08-06,163324,0,96.1228718650913,163324,0,156991.719244942,6332.28075505822
"320","Alamance",2021-08-07,163324,0,96.2086968711501,163324,0,157131.892077837,6192.1079221628
"321","Alamance",2021-08-08,163324,1472,97.1985619309531,163324,1472,157276.57928811,4575.42071189021
"322","Alamance",2021-08-09,163324,0,97.2899150619372,163324,0,158897.780875758,4426.21912424162
"323","Alamance",2021-08-10,163324,0,97.3840322553347,163324,0,159051.496840703,4272.50315929711
"324","Alamance",2021-08-11,163324,0,97.4809135111946,163324,0,159209.727183023,4114.27281697659
"325","Alamance",2021-08-12,163324,0,97.5805588295179,163324,0,159372.471902722,3951.52809727821
"326","Alamance",2021-08-13,163324,0,97.6781446130423,163324,0,159531.852907805,3792.14709219479
"327","Alamance",2021-08-14,163324,0,97.7737456541688,163324,0,159687.992352215,3636.0076477853
"328","Alamance",2021-08-15,163324,2124,99.1678384460089,163324,2124,159840.88046356,1359.11953644041
"329","Alamance",2021-08-16,163324,0,99.259447564533,163324,0,162114.500140298,1209.49985970207
"330","Alamance",2021-08-17,163324,0,99.3440826005338,163324,0,162252.729466496,1071.27053350411
"331","Alamance",2021-08-18,163324,0,99.4267478525559,163324,0,162387.741662708,936.258337291511
"332","Alamance",2021-08-19,163324,0,99.5074433206496,163324,0,162519.536729018,804.46327098232
"333","Alamance",2021-08-20,163324,0,99.5826734881665,163324,0,162642.405647813,681.594352187007
"334","Alamance",2021-08-21,163324,0,99.6569927722706,163324,0,162763.786875383,560.213124616799
"335","Alamance",2021-08-22,163324,2236,101.099094643299,163324,2236,162883.085335222,-1795.08533522199
"336","Alamance",2021-08-23,163324,0,101.170225835383,163324,0,165235.259643381,-1911.25964338094
"337","Alamance",2021-08-24,163324,0,101.170225835383,163324,0,165235.259643381,-1911.25964338094
"338","Alamance",2021-08-25,163324,0,101.170225835383,163324,0,165235.259643381,-1911.25964338094
"339","Alamance",2021-08-26,163324,0,101.170225835383,163324,0,165235.259643381,-1911.25964338094
"340","Alamance",2021-08-27,163324,0,101.170225835383,163324,0,165235.259643381,-1911.25964338094
"341","Alamance",2021-08-28,163324,0,101.170225835383,163324,0,165235.259643381,-1911.25964338094
"342","Alamance",2021-08-29,163324,2904,102.94828662253,163324,2904,165235.259643381,-4815.25964338108
"343","Alamance",2021-08-30,163324,0,102.94828662253,163324,0,168139.259643381,-4815.25964338108
"344","Alamance",2021-08-31,163324,0,102.94828662253,163324,0,168139.259643381,-4815.25964338108
"345","Alamance",2021-09-01,163324,0,102.94828662253,163324,0,168139.259643381,-4815.25964338108
"346","Alamance",2021-09-02,163324,0,102.94828662253,163324,0,168139.259643381,-4815.25964338108
"347","Alamance",2021-09-03,163324,0,102.94828662253,163324,0,168139.259643381,-4815.25964338108
"348","Alamance",2021-09-04,163324,0,102.94828662253,163324,0,168139.259643381,-4815.25964338108
"349","Alamance",2021-09-05,163324,3152,104.878192821252,163324,3152,168139.259643381,-7967.25964338094
"350","Alamance",2021-09-06,163324,0,104.878192821252,163324,0,171291.259643381,-7967.25964338094
"351","Alamance",2021-09-09,163324,0,104.878192821252,163324,0,171291.259643381,-7967.25964338094
"352","Alamance",2021-09-12,163324,3124,106.790955183183,163324,3124,171291.259643381,-11091.259643381
"353","Alamance",2021-09-16,163324,0,106.790955183183,163324,0,174415.259643381,-11091.259643381
"354","Alamance",2021-09-19,163324,3028,108.644938676117,163324,3028,174415.259643381,-14119.259643381
"355","Alamance",2021-09-23,163324,0,108.644938676117,163324,0,177443.259643381,-14119.259643381
"356","Alamance",2021-09-26,163324,2512,110.182985748194,163324,2512,177443.259643381,-16631.259643381
"357","Alamance",2021-09-30,163324,0,110.182985748194,163324,0,179955.259643381,-16631.259643381
"358","Alamance",2021-10-03,163324,2204,111.532450615575,163324,2204,179955.259643381,-18835.2596433811
"359","Alamance",2021-10-07,163324,0,111.532450615575,163324,0,182159.259643381,-18835.2596433811
"360","Alamance",2021-10-10,163324,1812,112.641901767885,163324,1812,182159.259643381,-20647.259643381
"361","Alamance",2021-10-14,163324,0,112.641901767885,163324,0,183971.259643381,-20647.259643381
"362","Alamance",2021-10-17,163324,1204,113.379086749884,163324,1204,183971.259643381,-21851.259643381
"363","Alamance",2021-10-21,163324,0,113.379086749884,163324,0,185175.259643381,-21851.259643381
"364","Alamance",2021-10-24,163324,952,113.961977200767,163324,952,185175.259643381,-22803.259643381
"365","Alamance",2021-10-28,163324,0,113.961977200767,163324,0,186127.259643381,-22803.259643381
"366","Alamance",2021-10-31,163324,820,114.46404670678,163324,820,186127.259643381,-23623.259643381
"367","Alamance",2021-11-04,163324,0,114.46404670678,163324,0,186947.259643381,-23623.259643381
"368","Alamance",2021-11-07,163324,816,114.963667093251,163324,816,186947.259643381,-24439.259643381
"369","Alamance",2021-11-11,163324,0,114.963667093251,163324,0,187763.259643381,-24439.259643381
"370","Alamance",2021-11-14,163324,1060,115.612683771755,163324,1060,187763.259643381,-25499.259643381
"371","Alamance",2021-11-18,163324,0,115.612683771755,163324,0,188823.259643381,-25499.259643381
"372","Alamance",2021-11-21,163324,1104,116.288640765216,163324,1104,188823.259643381,-26603.2596433811
"373","Alamance",2021-11-28,163324,1024,116.915615367846,163324,1024,189927.259643381,-27627.259643381
"374","Alamance",2021-12-05,163324,1684,117.946694694828,163324,1684,190951.259643381,-29311.2596433811
"375","Alamance",2021-12-12,163324,1512,118.872461881525,163324,1512,192635.259643381,-30823.2596433811
"376","Alexander",2020-03-01,37213,0,0,37213,0,0,37213
"377","Alexander",2020-03-05,37213,0,0,37213,0,0,37213
"378","Alexander",2020-03-15,37213,0,0,37213,0,0,37213
"379","Alexander",2020-03-19,37213,0,0,37213,0,0,37213
"380","Alexander",2020-03-22,37213,0,0,37213,0,0,37213
"381","Alexander",2020-03-26,37213,0,0,37213,0,0,37213
"382","Alexander",2020-03-29,37213,8,0.0214978636497998,37213,8,-8.88178419700125e-16,37205
"383","Alexander",2020-04-05,37213,0,0.0214978636497998,37213,0,8,37205
"384","Alexander",2020-04-09,37213,0,0.0214978636497998,37213,0,8,37205
"385","Alexander",2020-04-12,37213,4,0.0322467954746997,37213,4,8,37201
"386","Alexander",2020-04-16,37213,0,0.0322467954746997,37213,0,12,37201
"387","Alexander",2020-04-19,37213,4,0.0429957272995996,37213,4,12,37197
"388","Alexander",2020-04-23,37213,0,0.0429957272995996,37213,0,16,37197
"389","Alexander",2020-04-26,37213,0,0.0429957272995996,37213,0,16,37197
"390","Alexander",2020-04-30,37213,0,0.0429957272995996,37213,0,16,37197
"391","Alexander",2020-05-03,37213,4,0.0537446591244995,37213,4,16,37193
"392","Alexander",2020-05-07,37213,0,0.0537446591244995,37213,0,20,37193
"393","Alexander",2020-05-10,37213,52,0.193480772848198,37213,52,20,37141
"394","Alexander",2020-05-14,37213,0,0.193480772848198,37213,0,72,37141
"395","Alexander",2020-05-17,37213,16,0.236476500147798,37213,16,72,37125
"396","Alexander",2020-05-21,37213,0,0.236476500147798,37213,0,88,37125
"397","Alexander",2020-05-24,37213,28,0.311719022922097,37213,28,88,37097
"398","Alexander",2020-05-28,37213,0,0.311719022922097,37213,0,116,37097
"399","Alexander",2020-05-31,37213,56,0.462204068470696,37213,56,116,37041
"400","Alexander",2020-06-04,37213,0,0.462204068470696,37213,0,172,37041
"401","Alexander",2020-06-07,37213,8,0.483701932120496,37213,8,172,37033
"402","Alexander",2020-06-11,37213,0,0.483701932120496,37213,0,180,37033
"403","Alexander",2020-06-14,37213,44,0.601940182194394,37213,44,180,36989
"404","Alexander",2020-06-18,37213,0,0.601940182194394,37213,0,224,36989
"405","Alexander",2020-06-21,37213,116,0.913659205116492,37213,116,224,36873
"406","Alexander",2020-06-25,37213,0,0.913659205116492,37213,0,340,36873
"407","Alexander",2020-06-28,37213,104,1.19313143256389,37213,104,340,36769
"408","Alexander",2020-07-02,37213,0,1.19313143256389,37213,0,444,36769
"409","Alexander",2020-07-05,37213,144,1.58009297826029,37213,144,444,36625
"410","Alexander",2020-07-09,37213,0,1.58009297826029,37213,0,588,36625
"411","Alexander",2020-07-12,37213,276,2.32176927417838,37213,276,588,36349
"412","Alexander",2020-07-16,37213,0,2.32176927417838,37213,0,864,36349
"413","Alexander",2020-07-19,37213,172,2.78397334264907,37213,172,864,36177
"414","Alexander",2020-07-23,37213,0,2.78397334264907,37213,0,1036,36177
"415","Alexander",2020-07-26,37213,56,2.93445838819767,37213,56,1036,36121
"416","Alexander",2020-07-30,37213,0,2.93445838819767,37213,0,1092,36121
"417","Alexander",2020-08-02,37213,96,3.19243275199527,37213,96,1092,36025
"418","Alexander",2020-08-06,37213,0,3.19243275199527,37213,0,1188,36025
"419","Alexander",2020-08-09,37213,144,3.57939429769167,37213,144,1188,35881
"420","Alexander",2020-08-13,37213,0,3.57939429769167,37213,0,1332,35881
"421","Alexander",2020-08-16,37213,140,3.95560691156316,37213,140,1332,35741
"422","Alexander",2020-08-20,37213,0,3.95560691156316,37213,0,1472,35741
"423","Alexander",2020-08-23,37213,72,4.14908768441136,37213,72,1472,35669
"424","Alexander",2020-08-27,37213,0,4.14908768441136,37213,0,1544,35669
"425","Alexander",2020-08-30,37213,112,4.45005777550856,37213,112,1544,35557
"426","Alexander",2020-09-03,37213,0,4.45005777550856,37213,0,1656,35557
"427","Alexander",2020-09-06,37213,160,4.88001504850456,37213,160,1656,35397
"428","Alexander",2020-09-10,37213,0,4.88001504850456,37213,0,1816,35397
"429","Alexander",2020-09-13,37213,60,5.04124902587805,37213,60,1816,35337
"430","Alexander",2020-09-17,37213,0,5.04124902587805,37213,0,1876,35337
"431","Alexander",2020-09-20,37213,120,5.36371698062505,37213,120,1876,35217
"432","Alexander",2020-09-24,37213,0,5.36371698062505,37213,0,1996,35217
"433","Alexander",2020-09-27,37213,132,5.71843173084675,37213,132,1996,35085
"434","Alexander",2020-10-01,37213,0,5.71843173084675,37213,0,2128,35085
"435","Alexander",2020-10-04,37213,136,6.08389541289334,37213,136,2128,34949
"436","Alexander",2020-10-08,37213,0,6.08389541289334,37213,0,2264,34949
"437","Alexander",2020-10-11,37213,192,6.59984414048854,37213,192,2264,34757
"438","Alexander",2020-10-15,37213,0,6.59984414048854,37213,0,2456,34757
"439","Alexander",2020-10-18,37213,552,8.08319673232472,37213,552,2456,34205
"440","Alexander",2020-10-22,37213,0,8.08319673232472,37213,0,3008,34205
"441","Alexander",2020-10-25,37213,464,9.33007282401311,37213,464,3008,33741
"442","Alexander",2020-10-29,37213,0,9.33007282401311,37213,0,3472,33741
"443","Alexander",2020-11-01,37213,672,11.1358933705963,37213,672,3472,33069
"444","Alexander",2020-11-05,37213,0,11.1358933705963,37213,0,4144,33069
"445","Alexander",2020-11-08,37213,780,13.2319350764518,37213,780,4144,32289
"446","Alexander",2020-11-12,37213,0,13.2319350764518,37213,0,4924,32289
"447","Alexander",2020-11-15,37213,784,15.3387257141322,37213,784,4924,31505
"448","Alexander",2020-11-19,37213,0,15.3387257141322,37213,0,5708,31505
"449","Alexander",2020-11-22,37213,664,17.1230483970655,37213,664,5708,30841
"450","Alexander",2020-11-26,37213,0,17.1230483970655,37213,0,6372,30841
"451","Alexander",2020-11-29,37213,652,18.8751242845242,37213,652,6372,30189
"452","Alexander",2020-12-03,37213,0,18.8751242845242,37213,0,7024,30189
"453","Alexander",2020-12-06,37213,1080,21.7773358772472,37213,1080,7024,29109
"454","Alexander",2020-12-10,37213,0,21.7773358772472,37213,0,8104,29109
"455","Alexander",2020-12-13,37213,916,24.2388412651493,37213,916,8104,28193
"456","Alexander",2020-12-16,37213,0,24.2388412651493,37213,0,9020,28193
"457","Alexander",2020-12-17,37213,0,24.2388412651493,37213,0,9020,28193
"458","Alexander",2020-12-18,37213,0,24.2388412651493,37213,0,9020,28193
"459","Alexander",2020-12-19,37213,0,24.2388412651493,37213,0,9020,28193
"460","Alexander",2020-12-20,37213,984,26.8830784940746,37213,984,9020,27209
