"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm_lower","N","I","R","S"
"17549","Hyde",2020-09-24,5213,0,9.59140610013428,5213,0,500,4713
"17550","Hyde",2020-09-27,5213,8,9.74486859773643,5213,8,500,4705
"17551","Hyde",2020-10-01,5213,0,9.74486859773643,5213,0,508,4705
"17552","Hyde",2020-10-04,5213,72,11.1260310761558,5213,72,508,4633
"17553","Hyde",2020-10-08,5213,0,11.1260310761558,5213,0,580,4633
"17554","Hyde",2020-10-11,5213,16,11.4329560713601,5213,16,580,4617
"17555","Hyde",2020-10-15,5213,0,11.4329560713601,5213,0,596,4617
"17556","Hyde",2020-10-18,5213,100,13.3512372913869,5213,100,596,4517
"17557","Hyde",2020-10-22,5213,0,13.3512372913869,5213,0,696,4517
"17558","Hyde",2020-10-25,5213,4,13.427968540188,5213,4,696,4513
"17559","Hyde",2020-10-29,5213,0,13.427968540188,5213,0,700,4513
"17560","Hyde",2020-11-01,5213,12,13.6581622865912,5213,12,700,4501
"17561","Hyde",2020-11-05,5213,0,13.6581622865912,5213,0,712,4501
"17562","Hyde",2020-11-08,5213,8,13.8116247841934,5213,8,712,4493
"17563","Hyde",2020-11-12,5213,0,13.8116247841934,5213,0,720,4493
"17564","Hyde",2020-11-15,5213,4,13.8883560329944,5213,4,720,4489
"17565","Hyde",2020-11-19,5213,0,13.8883560329944,5213,0,724,4489
"17566","Hyde",2020-11-22,5213,4,13.9650872817955,5213,4,724,4485
"17567","Hyde",2020-11-26,5213,0,13.9650872817955,5213,0,728,4485
"17568","Hyde",2020-11-29,5213,20,14.3487435258009,5213,20,728,4465
"17569","Hyde",2020-12-03,5213,0,14.3487435258009,5213,0,748,4465
"17570","Hyde",2020-12-06,5213,20,14.7323997698062,5213,20,748,4445
"17571","Hyde",2020-12-10,5213,0,14.7323997698062,5213,0,768,4445
"17572","Hyde",2020-12-13,5213,100,16.6506809898331,5213,100,768,4345
"17573","Hyde",2020-12-16,5213,0,16.6506809898331,5213,0,868,4345
"17574","Hyde",2020-12-17,5213,0,16.6506809898331,5213,0,868,4345
"17575","Hyde",2020-12-18,5213,0,16.6506809898331,5213,0,868,4345
"17576","Hyde",2020-12-19,5213,0,16.6506809898331,5213,0,868,4345
"17577","Hyde",2020-12-20,5213,128,19.1060809514675,5213,128,868,4217
"17578","Hyde",2020-12-21,5213,0,19.1060809514675,5213,0,996,4217
"17579","Hyde",2020-12-22,5213,0,19.1060809514675,5213,0,996,4217
"17580","Hyde",2020-12-23,5213,0,19.1060809514675,5213,0,996,4217
"17581","Hyde",2020-12-24,5213,0,19.1060809514675,5213,0,996,4217
"17582","Hyde",2020-12-25,5213,0,19.1060809514675,5213,0,996,4217
"17583","Hyde",2020-12-26,5213,0,19.1060809514675,5213,0,996,4217
"17584","Hyde",2020-12-27,5213,228,23.4797621331287,5213,228,996,3989
"17585","Hyde",2020-12-28,5213,0,23.4797621331287,5213,0,1224,3989
"17586","Hyde",2020-12-29,5213,0,23.4797621331287,5213,0,1224,3989
"17587","Hyde",2020-12-30,5213,0,23.4797621331287,5213,0,1224,3989
"17588","Hyde",2020-12-31,5213,0,23.4797621331287,5213,0,1224,3989
"17589","Hyde",2021-01-01,5213,0,23.4797621331287,5213,0,1224,3989
"17590","Hyde",2021-01-02,5213,0,23.4797621331287,5213,0,1224,3989
"17591","Hyde",2021-01-03,5213,384,30.8459620180318,5213,384,1224,3605
"17592","Hyde",2021-01-04,5213,0,30.8459620180318,5213,0,1608,3605
"17593","Hyde",2021-01-05,5213,0,30.8459620180318,5213,0,1608,3605
"17594","Hyde",2021-01-06,5213,0,30.8459620180318,5213,0,1608,3605
"17595","Hyde",2021-01-07,5213,0,30.8459620180318,5213,0,1608,3605
"17596","Hyde",2021-01-08,5213,0,30.8459620180318,5213,0,1608,3605
"17597","Hyde",2021-01-09,5213,0,30.8459620180318,5213,0,1608,3605
"17598","Hyde",2021-01-10,5213,512,40.6675618645693,5213,512,1608,3093
"17599","Hyde",2021-01-11,5213,0,40.6675618645693,5213,0,2120,3093
"17600","Hyde",2021-01-12,5213,0,40.6675618645693,5213,0,2120,3093
"17601","Hyde",2021-01-13,5213,0,40.6675618645693,5213,0,2120,3093
"17602","Hyde",2021-01-14,5213,0,40.6675618645693,5213,0,2120,3093
"17603","Hyde",2021-01-15,5213,0,40.6675618645693,5213,0,2120,3093
"17604","Hyde",2021-01-16,5213,0,40.6675618645693,5213,0,2120,3093
"17605","Hyde",2021-01-17,5213,180,44.1204680606177,5213,180,2120,2913
"17606","Hyde",2021-01-18,5213,0,44.1204680606177,5213,0,2300,2913
"17607","Hyde",2021-01-19,5213,0,44.1204680606177,5213,0,2300,2913
"17608","Hyde",2021-01-20,5213,0,44.1204680606177,5213,0,2300,2913
"17609","Hyde",2021-01-21,5213,0,44.1204680606177,5213,0,2300,2913
"17610","Hyde",2021-01-22,5213,0,44.1204680606177,5213,0,2300,2913
"17611","Hyde",2021-01-23,5213,0,44.1204680606177,5213,0,2300,2913
"17612","Hyde",2021-01-24,5213,40,44.8877805486284,5213,40,2300,2873
"17613","Hyde",2021-01-25,5213,0,44.8877805486284,5213,0,2340,2873
"17614","Hyde",2021-01-26,5213,0,44.8877805486284,5213,0,2340,2873
"17615","Hyde",2021-01-27,5213,0,44.8877805486284,5213,0,2340,2873
"17616","Hyde",2021-01-28,5213,0,44.8877805486284,5213,0,2340,2873
"17617","Hyde",2021-01-29,5213,0,44.8877805486284,5213,0,2340,2873
"17618","Hyde",2021-01-30,5213,0,44.8877805486284,5213,0,2340,2873
"17619","Hyde",2021-01-31,5213,56,45.9620180318435,5213,56,2340,2817
"17620","Hyde",2021-02-01,5213,0,45.9620180318435,5213,0,2396,2817
"17621","Hyde",2021-02-02,5213,0,45.9620180318435,5213,0,2396,2817
"17622","Hyde",2021-02-03,5213,0,45.9620180318435,5213,0,2396,2817
"17623","Hyde",2021-02-04,5213,0,45.9620180318435,5213,0,2396,2817
"17624","Hyde",2021-02-05,5213,0,45.9620180318435,5213,0,2396,2817
"17625","Hyde",2021-02-06,5213,0,45.9620180318435,5213,0,2396,2817
"17626","Hyde",2021-02-07,5213,32,46.5758680222521,5213,32,2396,2785
"17627","Hyde",2021-02-08,5213,0,46.5758680222521,5213,0,2428,2785
"17628","Hyde",2021-02-09,5213,0,46.5758680222521,5213,0,2428,2785
"17629","Hyde",2021-02-10,5213,0,46.5758680222521,5213,0,2428,2785
"17630","Hyde",2021-02-11,5213,0,46.5758680222521,5213,0,2428,2785
"17631","Hyde",2021-02-12,5213,0,46.5758680222521,5213,0,2428,2785
"17632","Hyde",2021-02-13,5213,0,46.5758680222521,5213,0,2428,2785
"17633","Hyde",2021-02-14,5213,20,46.9595242662574,5213,20,2428,2765
"17634","Hyde",2021-02-15,5213,0,46.9595242662574,5213,0,2448,2765
"17635","Hyde",2021-02-16,5213,0,46.9595242662574,5213,0,2448,2765
"17636","Hyde",2021-02-17,5213,0,46.9595242662574,5213,0,2448,2765
"17637","Hyde",2021-02-18,5213,0,46.9595242662574,5213,0,2448,2765
"17638","Hyde",2021-02-19,5213,0,46.9595242662574,5213,0,2448,2765
"17639","Hyde",2021-02-20,5213,0,46.9595242662574,5213,0,2448,2765
"17640","Hyde",2021-02-21,5213,16,47.2664492614617,5213,16,2448,2749
"17641","Hyde",2021-02-22,5213,0,47.2664492614617,5213,0,2464,2749
"17642","Hyde",2021-02-23,5213,0,47.2664492614617,5213,0,2464,2749
"17643","Hyde",2021-02-24,5213,0,47.2664492614617,5213,0,2464,2749
"17644","Hyde",2021-02-25,5213,0,47.2664492614617,5213,0,2464,2749
"17645","Hyde",2021-02-26,5213,0,47.2664492614617,5213,0,2464,2749
"17646","Hyde",2021-02-27,5213,0,47.2664492614617,5213,0,2464,2749
"17647","Hyde",2021-02-28,5213,12,47.4966430078649,5213,12,2464,2737
"17648","Hyde",2021-03-01,5213,0,47.4966430078649,5213,0,2476,2737
"17649","Hyde",2021-03-02,5213,0,47.4966430078649,5213,0,2476,2737
"17650","Hyde",2021-03-03,5213,0,47.4966430078649,5213,0,2476,2737
"17651","Hyde",2021-03-04,5213,0,47.4966430078649,5213,0,2476,2737
"17652","Hyde",2021-03-05,5213,0,47.4966430078649,5213,0,2476,2737
"17653","Hyde",2021-03-06,5213,0,47.4966430078649,5213,0,2476,2737
"17654","Hyde",2021-03-07,5213,12,47.7268367542682,5213,12,2476,2725
"17655","Hyde",2021-03-08,5213,0,47.7268367542682,5213,0,2488,2725
"17656","Hyde",2021-03-09,5213,0,47.7268367542682,5213,0,2488,2725
"17657","Hyde",2021-03-10,5213,0,47.7268367542682,5213,0,2488,2725
"17658","Hyde",2021-03-11,5213,0,47.7268367542682,5213,0,2488,2725
"17659","Hyde",2021-03-12,5213,0,47.7268367542682,5213,0,2488,2725
"17660","Hyde",2021-03-13,5213,0,47.7268367542682,5213,0,2488,2725
"17661","Hyde",2021-03-14,5213,0,47.7268367542682,5213,0,2488,2725
"17662","Hyde",2021-03-15,5213,0,47.7268367542682,5213,0,2488,2725
"17663","Hyde",2021-03-16,5213,0,47.7268367542682,5213,0,2488,2725
"17664","Hyde",2021-03-17,5213,0,47.7268367542682,5213,0,2488,2725
"17665","Hyde",2021-03-18,5213,0,47.7268367542682,5213,0,2488,2725
"17666","Hyde",2021-03-19,5213,0,47.7268367542682,5213,0,2488,2725
"17667","Hyde",2021-03-20,5213,0,47.7268367542682,5213,0,2488,2725
"17668","Hyde",2021-03-21,5213,8,47.8802992518703,5213,8,2488,2717
"17669","Hyde",2021-03-22,5213,0,47.8802992518703,5213,0,2496,2717
"17670","Hyde",2021-03-23,5213,0,47.8802992518703,5213,0,2496,2717
"17671","Hyde",2021-03-24,5213,0,47.8802992518703,5213,0,2496,2717
"17672","Hyde",2021-03-25,5213,0,47.8802992518703,5213,0,2496,2717
"17673","Hyde",2021-03-26,5213,0,47.8802992518703,5213,0,2496,2717
"17674","Hyde",2021-03-27,5213,0,47.8802992518703,5213,0,2496,2717
"17675","Hyde",2021-03-28,5213,4,47.9570305006714,5213,4,2496,2713
"17676","Hyde",2021-03-29,5213,0,47.9570305006714,5213,0,2500,2713
"17677","Hyde",2021-03-30,5213,0,47.9570305006714,5213,0,2500,2713
"17678","Hyde",2021-03-31,5213,0,47.9570305006714,5213,0,2500,2713
"17679","Hyde",2021-04-01,5213,0,47.9570305006714,5213,0,2500,2713
"17680","Hyde",2021-04-02,5213,0,47.9570305006714,5213,0,2500,2713
"17681","Hyde",2021-04-03,5213,0,47.9570305006714,5213,0,2500,2713
"17682","Hyde",2021-04-04,5213,8,48.1104929982735,5213,8,2500,2705
"17683","Hyde",2021-04-05,5213,0,48.1104929982735,5213,0,2508,2705
"17684","Hyde",2021-04-06,5213,0,48.1104929982735,5213,0,2508,2705
"17685","Hyde",2021-04-07,5213,0,48.1104929982735,5213,0,2508,2705
"17686","Hyde",2021-04-08,5213,0,48.1104929982735,5213,0,2508,2705
"17687","Hyde",2021-04-09,5213,0,48.1104929982735,5213,0,2508,2705
"17688","Hyde",2021-04-10,5213,0,48.1104929982735,5213,0,2508,2705
"17689","Hyde",2021-04-11,5213,60,49.2614617302897,5213,60,2508,2645
"17690","Hyde",2021-04-12,5213,0,49.2614617302897,5213,0,2568,2645
"17691","Hyde",2021-04-13,5213,0,49.2614617302897,5213,0,2568,2645
"17692","Hyde",2021-04-14,5213,0,49.2614617302897,5213,0,2568,2645
"17693","Hyde",2021-04-15,5213,0,49.2614617302897,5213,0,2568,2645
"17694","Hyde",2021-04-16,5213,0,49.2614617302897,5213,0,2568,2645
"17695","Hyde",2021-04-17,5213,0,49.2614617302897,5213,0,2568,2645
"17696","Hyde",2021-04-18,5213,32,49.8753117206983,5213,32,2568,2613
"17697","Hyde",2021-04-19,5213,0,49.8753117206983,5213,0,2600,2613
"17698","Hyde",2021-04-20,5213,0,49.8753117206983,5213,0,2600,2613
"17699","Hyde",2021-04-21,5213,0,49.8753117206983,5213,0,2600,2613
"17700","Hyde",2021-04-22,5213,0,49.8753117206983,5213,0,2600,2613
"17701","Hyde",2021-04-23,5213,0,49.8753117206983,5213,0,2600,2613
"17702","Hyde",2021-04-24,5213,0,49.8753117206983,5213,0,2600,2613
"17703","Hyde",2021-04-25,5213,36,50.5658929599079,5213,36,2600,2577
"17704","Hyde",2021-04-26,5213,0,50.5658929599079,5213,0,2636,2577
"17705","Hyde",2021-04-27,5213,0,50.5658929599079,5213,0,2636,2577
"17706","Hyde",2021-04-28,5213,0,50.5658929599079,5213,0,2636,2577
"17707","Hyde",2021-04-29,5213,0,50.5658929599079,5213,0,2636,2577
"17708","Hyde",2021-04-30,5213,0,50.5658929599079,5213,0,2636,2577
"17709","Hyde",2021-05-01,5213,0,50.5658929599079,5213,0,2636,2577
"17710","Hyde",2021-05-02,5213,16,50.8728179551122,5213,16,2636,2561
"17711","Hyde",2021-05-03,5213,0,50.8728179551122,5213,0,2652,2561
"17712","Hyde",2021-05-04,5213,0,50.8728179551122,5213,0,2652,2561
"17713","Hyde",2021-05-05,5213,0,50.8728179551122,5213,0,2652,2561
"17714","Hyde",2021-05-06,5213,0,50.8728179551122,5213,0,2652,2561
"17715","Hyde",2021-05-07,5213,0,50.8728179551122,5213,0,2652,2561
"17716","Hyde",2021-05-08,5213,0,50.8728179551122,5213,0,2652,2561
"17717","Hyde",2021-05-09,5213,4,50.9495492039133,5213,4,2652,2557
"17718","Hyde",2021-05-10,5213,0,50.9495492039133,5213,0,2656,2557
"17719","Hyde",2021-05-11,5213,0,50.9495492039133,5213,0,2656,2557
"17720","Hyde",2021-05-12,5213,0,50.9495492039133,5213,0,2656,2557
"17721","Hyde",2021-05-13,5213,0,50.9495492039133,5213,0,2656,2557
"17722","Hyde",2021-05-14,5213,0,50.9495492039133,5213,0,2656,2557
"17723","Hyde",2021-05-15,5213,0,50.9495492039133,5213,0,2656,2557
"17724","Hyde",2021-05-16,5213,0,50.9495492039133,5213,0,2656,2557
"17725","Hyde",2021-05-17,5213,0,50.9495492039133,5213,0,2656,2557
"17726","Hyde",2021-05-18,5213,0,50.9495492039133,5213,0,2656,2557
"17727","Hyde",2021-05-19,5213,0,50.9495492039133,5213,0,2656,2557
"17728","Hyde",2021-05-20,5213,0,50.9495492039133,5213,0,2656,2557
"17729","Hyde",2021-05-21,5213,0,50.9495492039133,5213,0,2656,2557
"17730","Hyde",2021-05-22,5213,0,50.9495492039133,5213,0,2656,2557
"17731","Hyde",2021-05-23,5213,0,50.9495492039133,5213,0,2656,2557
"17732","Hyde",2021-05-24,5213,0,50.9495492039133,5213,0,2656,2557
"17733","Hyde",2021-05-25,5213,0,50.9495492039133,5213,0,2656,2557
"17734","Hyde",2021-05-26,5213,0,50.9495492039133,5213,0,2656,2557
"17735","Hyde",2021-05-27,5213,0,50.9495492039133,5213,0,2656,2557
"17736","Hyde",2021-05-28,5213,0,50.9495492039133,5213,0,2656,2557
"17737","Hyde",2021-05-29,5213,0,50.9495492039133,5213,0,2656,2557
"17738","Hyde",2021-05-30,5213,16,51.2564741991176,5213,16,2656,2541
"17739","Hyde",2021-05-31,5213,0,51.2564741991176,5213,0,2672,2541
"17740","Hyde",2021-06-01,5213,0,51.2564741991176,5213,0,2672,2541
"17741","Hyde",2021-06-02,5213,0,51.2564741991176,5213,0,2672,2541
"17742","Hyde",2021-06-03,5213,0,51.2564741991176,5213,0,2672,2541
"17743","Hyde",2021-06-04,5213,0,51.2564741991176,5213,0,2672,2541
"17744","Hyde",2021-06-05,5213,0,51.2564741991176,5213,0,2672,2541
"17745","Hyde",2021-06-06,5213,0,51.2564741991176,5213,0,2672,2541
"17746","Hyde",2021-06-07,5213,0,51.2564741991176,5213,0,2672,2541
"17747","Hyde",2021-06-08,5213,0,51.2564741991176,5213,0,2672,2541
"17748","Hyde",2021-06-09,5213,0,51.2564741991176,5213,0,2672,2541
"17749","Hyde",2021-06-10,5213,0,51.2564741991176,5213,0,2672,2541
"17750","Hyde",2021-06-11,5213,0,51.2564741991176,5213,0,2672,2541
"17751","Hyde",2021-06-12,5213,0,51.2564741991176,5213,0,2672,2541
"17752","Hyde",2021-06-13,5213,0,51.2564741991176,5213,0,2672,2541
"17753","Hyde",2021-06-14,5213,0,51.2564741991176,5213,0,2672,2541
"17754","Hyde",2021-06-15,5213,0,51.2564741991176,5213,0,2672,2541
"17755","Hyde",2021-06-16,5213,0,51.2564741991176,5213,0,2672,2541
"17756","Hyde",2021-06-17,5213,0,51.2564741991176,5213,0,2672,2541
"17757","Hyde",2021-06-18,5213,0,51.2564741991176,5213,0,2672,2541
"17758","Hyde",2021-06-19,5213,0,51.2564741991176,5213,0,2672,2541
"17759","Hyde",2021-06-20,5213,0,51.2564741991176,5213,0,2672,2541
"17760","Hyde",2021-06-21,5213,0,51.2564741991176,5213,0,2672,2541
"17761","Hyde",2021-06-22,5213,0,51.2564741991176,5213,0,2672,2541
"17762","Hyde",2021-06-23,5213,0,51.2564741991176,5213,0,2672,2541
"17763","Hyde",2021-06-24,5213,0,51.2634884223656,5213,0,2672.36565145792,2540.63434854208
"17764","Hyde",2021-06-25,5213,0,51.3508605260813,5213,0,2676.92035922462,2536.07964077538
"17765","Hyde",2021-06-26,5213,0,51.4339780325448,5213,0,2681.25327483656,2531.74672516344
"17766","Hyde",2021-06-27,5213,0,51.5128409417537,5213,0,2685.36439829362,2527.63560170638
"17767","Hyde",2021-06-28,5213,0,51.5874492537104,5213,0,2689.25372959592,2523.74627040408
"17768","Hyde",2021-06-29,5213,0,51.6578029684147,5213,0,2692.92126874346,2520.07873125654
"17769","Hyde",2021-06-30,5213,0,51.7239020858646,5213,0,2696.36701573612,2516.63298426388
"17770","Hyde",2021-07-01,5213,0,51.7857466060621,5213,0,2699.59097057402,2513.40902942598
"17771","Hyde",2021-07-02,5213,0,51.8509903245318,5213,0,2702.99212561784,2510.00787438216
"17772","Hyde",2021-07-03,5213,0,51.9196332412891,5213,0,2706.5704808684,2506.4295191316
"17773","Hyde",2021-07-04,5213,0,51.9916753563184,5213,0,2710.32603632488,2502.67396367512
"17774","Hyde",2021-07-05,5213,0,52.0671166696198,5213,0,2714.25879198728,2498.74120801272
"17775","Hyde",2021-07-06,5213,0,52.1459571811932,5213,0,2718.3687478556,2494.6312521444
"17776","Hyde",2021-07-07,5213,0,52.2281968910386,5213,0,2722.65590392984,2490.34409607016
"17777","Hyde",2021-07-08,5213,0,52.3138357991583,5213,0,2727.12026021012,2485.87973978988
"17778","Hyde",2021-07-09,5213,0,52.3921347107466,5213,0,2731.20198247122,2481.79801752878
"17779","Hyde",2021-07-10,5213,0,52.4630936257901,5213,0,2734.90107071244,2478.09892928756
"17780","Hyde",2021-07-11,5213,0,52.5267125443023,5213,0,2738.21752493448,2474.78247506552
"17781","Hyde",2021-07-12,5213,0,52.5829914662674,5213,0,2741.15134513652,2471.84865486348
"17782","Hyde",2021-07-13,5213,0,52.6319303916877,5213,0,2743.70253131868,2469.29746868132
"17783","Hyde",2021-07-14,5213,0,52.6735293205632,5213,0,2745.87108348096,2467.12891651904
"17784","Hyde",2021-07-15,5213,0,52.7077882529208,5213,0,2747.65700162476,2465.34299837524
"17785","Hyde",2021-07-16,5213,0,52.7422588283453,5213,0,2749.45395272164,2463.54604727836
"17786","Hyde",2021-07-17,5213,0,52.7769410468345,5213,0,2751.26193677148,2461.73806322852
"17787","Hyde",2021-07-18,5213,4,52.8118349083906,5213,4,2749.0809537744,2459.9190462256
"17788","Hyde",2021-07-19,5213,0,52.846940413027,5213,0,2754.9110037311,2458.0889962689
"17789","Hyde",2021-07-20,5213,0,52.8822575607305,5213,0,2756.75208664088,2456.24791335912
"17790","Hyde",2021-07-21,5213,0,52.9177863514986,5213,0,2758.60420250362,2454.39579749638
"17791","Hyde",2021-07-22,5213,0,52.9535267853313,5213,0,2760.46735131932,2452.53264868068
"17792","Hyde",2021-07-23,5213,0,52.9908027551786,5213,0,2762.41054762746,2450.58945237254
"17793","Hyde",2021-07-24,5213,0,53.0296142610405,5213,0,2764.43379142804,2448.56620857196
"17794","Hyde",2021-07-25,5213,16,53.0699613028989,5213,16,2750.53708272012,2446.46291727988
"17795","Hyde",2021-07-26,5213,0,53.1118438807719,5213,0,2768.72042150464,2444.27957849536
"17796","Hyde",2021-07-27,5213,0,53.1552619946438,5213,0,2770.98380778078,2442.01619221922
"17797","Hyde",2021-07-28,5213,0,53.2002156445279,5213,0,2773.32724154924,2439.67275845076
"17798","Hyde",2021-07-29,5213,0,53.2467048304266,5213,0,2775.75072281014,2437.24927718986
"17799","Hyde",2021-07-30,5213,0,53.2944169479985,5213,0,2778.23795549916,2434.76204450084
"17800","Hyde",2021-07-31,5213,0,53.343351997248,5213,0,2780.78893961654,2432.21106038346
"17801","Hyde",2021-08-01,5213,4,53.3935099781573,5213,4,2779.40367516134,2429.59632483866
"17802","Hyde",2021-08-02,5213,0,53.4448908907443,5213,0,2786.0821621345,2426.9178378655
"17803","Hyde",2021-08-03,5213,0,53.4974947350201,5213,0,2788.8244005366,2424.1755994634
"17804","Hyde",2021-08-04,5213,0,53.551321510958,5213,0,2791.63039036624,2421.36960963376
"17805","Hyde",2021-08-05,5213,0,53.6063712185713,5213,0,2794.50013162412,2418.49986837588
"17806","Hyde",2021-08-06,5213,0,53.6607550648444,5213,0,2797.33516153034,2415.66483846966
"17807","Hyde",2021-08-07,5213,0,53.7144730498066,5213,0,2800.13548008642,2412.86451991358
"17808","Hyde",2021-08-08,5213,12,53.7675251734264,5213,12,2790.90108729072,2410.09891270928
"17809","Hyde",2021-08-09,5213,0,53.8199114357219,5213,0,2805.63198314418,2407.36801685582
"17810","Hyde",2021-08-10,5213,0,53.8716318366906,5213,0,2808.32816764668,2404.67183235332
"17811","Hyde",2021-08-11,5213,0,53.9226863763349,5213,0,2810.98964079834,2402.01035920166
"17812","Hyde",2021-08-12,5213,0,53.9730750546392,5213,0,2813.61640259834,2399.38359740166
"17813","Hyde",2021-08-13,5213,0,54.0251440199275,5213,0,2816.33075775882,2396.66924224118
"17814","Hyde",2021-08-14,5213,0,54.0792154423556,5213,0,2819.14950101,2393.85049899
"17815","Hyde",2021-08-15,5213,40,54.1352635483288,5213,40,2782.07128877438,2390.92871122562
"17816","Hyde",2021-08-16,5213,0,54.1932432340046,5213,0,2825.09376978866,2387.90623021134
"17817","Hyde",2021-08-17,5213,0,54.251260138788,5213,0,2828.11819103502,2384.88180896498
"17818","Hyde",2021-08-18,5213,0,54.3113439347493,5213,0,2831.25035931848,2381.74964068152
"17819","Hyde",2021-08-19,5213,0,54.3734946218861,5213,0,2834.49027463892,2378.50972536108
"17820","Hyde",2021-08-20,5213,0,54.4267666394303,5213,0,2837.2673449135,2375.7326550865
"17821","Hyde",2021-08-21,5213,0,54.4785588787105,5213,0,2839.96727434718,2373.03272565282
"17822","Hyde",2021-08-22,5213,28,54.5282794284289,5213,28,2814.559206604,2370.440793396
"17823","Hyde",2021-08-23,5213,0,54.5748924437821,5213,0,2844.98914309436,2368.01085690564
"17824","Hyde",2021-08-24,5213,0,54.5748924437821,5213,0,2844.98914309436,2368.01085690564
"17825","Hyde",2021-08-25,5213,0,54.5748924437821,5213,0,2844.98914309436,2368.01085690564
"17826","Hyde",2021-08-26,5213,0,54.5748924437821,5213,0,2844.98914309436,2368.01085690564
"17827","Hyde",2021-08-27,5213,0,54.5748924437821,5213,0,2844.98914309436,2368.01085690564
